2621,0, i had 107 followers when i went to bed now i have 102 what happen  it better not have been any of my VIP or maybe some non VIP got mad
2622,0, I had a bad thought
2623,0, i had a freaky dream last night
2624,0," I had to postpone the photoshoot. Stupid Wisconsin weather. Why can't it be sunny? Working out, tanning, preschool grad night, then out!"
2626,0, i has no followers to message to
2627,0," I has sazzy's cruddy disease, i feel so sicky!"
2628,0, i hate bad days.
2629,0,- I hate being offered an opportunity you know you can't take... The right decision isn't always the fun one 
2630,0, I hate budget cut. It's not making me happy.
2631,0, I hate fighting
2632,0, I hate how everything is so easy in OS X ...but at the same time...I love it. #OSX
2636,0, i got mosquito bites ALL OVER. is West Nile still a threat?! D:
2637,0, i got my hair confused with my curly noodles...
2638,0, i got scolded by my mother via skype. told me to go to sleep. doesn't she know by now that her daughter is nocturnal.
2639,0, i got sun burned bad at work!
2640,0, i got the wrong damn monster. Ugghhh now i gotta go back to the shopette! at like.....4 in the morning. not pleased.
2642,0, i gotta work today
2643,0," I guess I see it differently. Jason told then he was removing the questions and Andrew responds to that, in the link you sent."
2644,0, I had 6 followers and I joined 2 days ago they un followed me! :1
2645,0, I had a feeling of impending doom &amp; then hear about this. NO GOOD. NO GOOD.
2647,0, I had too many gummy octopus... The gummy hurt my tummy
2648,0, i has to do the dishes 
2650,0, i hate being in love. out of love. in love. hates it
2651,0, I hate germantown it keeps me from friends! Lols
2652,0," I hate it here. I hate everything. I don't understand why we only fight when my dads here. Anywho, I might leave sunday night."
2653,0, i hate it when they wake me up with a wrong number and my step dad vacumming EVERY saturday morning.
2654,0, I hate muscle spasms. Fuck you spasms!!!!! http://twitpic.com/6e4a7
2655,0, I hate my job! I want to fly a plane soon! :  I hate my job! I want to fly a plane soon!  http://tinyurl.com/mm9wod
2656,0, I hate packing!
2657,0, i hate rain and people.
2658,0, i hate songs that will NEVER be my life.
2659,0, I hate the Rain! It puts a dampner on my sunday! I hope its gonna be sunny 2morrow! We need the good weather!
2660,0, I hate the scale.
2661,0, i hate this family. Save me!
2662,0, I hate watchin' this episode! Boulton the stations tough guy left frightened and angry - and in need of a HIV test after raid gone wrong!
2663,0, I hate when my bf beats da dogs. But I guess that the only way to teach these pitts.
2664,0, i hate when my boyfriend has a bad day!
2665,0, i hate work. havent done much today. im trying! i have artists block. cant draw 
2666,0, i hate work. I'm so sorry Aly.
2668,0," I have an appt, but u all should go hear about palimpsests &amp; other interesting things tomorrow @machineproject http://tinyurl.com/m6qxqa"
2669,0, I have no hair left trying to book train to Sheffield for Sun .. anyone ? I'm helping a pal fufill a dream to see Beyonce ... STRESS !
2670,0, i have one thing perfect going for me that i want. I have one bad thing not going for me at all that i want more than anything in the ...
2671,0, i have something to say thats going to keep you from smiling
2672,0, I have that sad and disappointed feeling in my gut...
2673,0, last day of weekend.
2674,0, Last day of year 11 today. Boswells 04-09 (L)
2676,0, last episode of buffy always makes me cryy
2677,0, last time seeing my kids. 2 of the greatest kids in the world.
2681,0,- laying in bed b/c I have nothing to do! 
2682,0, leaving florida want to live there forever! Texan*Girl
2684,0, leaving this hotel room sucks. They upgraded up to a two bedroom suite. Oh well.
2685,0, leaving tomorrow. miss home. mum's incessantly whining to go shopping. i wanna stay home.
2686,0,#NAME?
2687,0, less and less people have been partying lately.
2688,0, lets get like icecream after to make u feel better!
2691,0, life sucks. but it would suck a lot more if i didn't have the beautiful check yes gingerette to keep me company.
2693,0," listenin to trey songs, kanye west song say u will remix. Its only one her, I only want her."
2696,0, LittleBoxOfEvil We are just like that 
2698,0, lol@teedramoses
2699,0, Lola hurt her leg... Of course this happens the day before we leave...
2701,0, LONELY. lol. i'm so boredddddd
2702,0, long ride home and i am bored
2703,0, long week ahead!!! Another weekend off!!!
2705,0, lookin up strippin classes
2706,0," looks like I have to take the bus home tonight. I really need a new car, BADLY..."
2707,0, Looks like Villarreal might not be making it to the Champions League next season.
2708,0, Losee Magic
2709,0, lost a follower -1. :/
2710,0, lost a follower! lol
2711,0, lost my spot in front of the heater
2712,0," lots of pics of clebs in teeny bikinis at the mo,well I feel like shamu today, salad for lunch and fruit, at least my baps are my own lol"
2714,0, lunch break=wasted. 23mins left to keep refreshing.
2715,0, M is bummed. i wish there was something i could do
2716,0, maaaann...well @ least u dnt hav 2 worry about this silly place nemore @shansopink ...ooo gurl they drive me insane n here...i hate rules
2717,0, I hate Mondays.
2718,0, I hate my job! I want to fly a plane soon! 
2719,0, I hate the &quot;out-of-nowhere&quot; stuff...
2720,0, i hate this
2721,0, i hate this .. Goodnight. LOL http://tinyurl.com/olyvhe
2722,0, I hate this job
2723,0, i hate thunderstorms...   I don't like the sound of thunder...
2724,0, i hate today (((
2725,0,- I hate waking up when you're in the middle of the best dream ever 
2726,0, i hate work
2727,0, i hate you think you or talk you? i don`t like that !! now aunts b.day
2728,0, i have a cold!
2729,0, I have a headache.
2731,0," I have a sick @posty today. He has a headache, cough, sore throat.  He is curled up on the couch."
2732,0, i have a stomach ache.. and i think its from the ahi tuna i had at PF changs tonight.. something was just not right about it.
2734,0, I have heartburn...cheap pizza sauce
2735,0, I have never seen the Abbey Road thingy
2736,0, i have no deo left what am i going to doo i stink!
2737,0," I have rehearsals 10-4 today, and thenagain tomoro, and the next day, and the next, and then one more and I am finished with that school!"
2738,0, i have the flu i feel horrible... @roly50100150 please come home i feel bad
2739,0, I have to go back to work now!  not long till finishing time...
2740,0, i have to start studying for finals
2741,0, I haven't start packing for a 7:00am flight! FML
2742,0, i hope this gets better..
2743,0, I hope you're okay &lt;3
2744,0," I jinxed my good mood, I say I'm happy and all that cause Nicks the father to sharons baby and now Farrah dies... didn't know her but its"
2745,0, i juss wish hed talk...
2746,0, I just bought the 50 pack and so far only 4 out of 10 have worked out. These DVDs http://www.amazon.com/dp/B0007TJ58M
2747,0, I just color-edited 60 photos in Lightroom and used my external display and the color profile was wrong. Everything turned out bad. #FAIL
2749,0, i just found my pet bird pidge. I was worried about her cos she likes to leave her cage and walk around cos she cant fly.. she died 
2750,0, i just got a call form work saying more hours got cut
2751,0, i just got in the mood for a sad song... Boooo! two thumbs down
2753,0, i just had a bad dream and now i'm afraid to go back to sleep. 
2754,0, I just had to restore my iphone to its original settings...wtf apple...this sucks. I better not lose everything....
2755,0, i just hit my head gettiing into the car
2756,0, i just missed out on the hat pricing minigame....i hope i catch it next time! 
2757,0, I just ran out of my favorite cologne...Who wants to buy me some more??
2758,0, i just realized i miss 11:11 dangggg
2759,0, i have to be at school for 8 in the morning.
2760,0, i have to go to my sisters now to look after vada so im not going to be able to talk properly to anyone for a while 
2761,0,- I have to miss out on the Nashville night  at least there's a Grease double feature on tonight...haha
2762,0, i have to wake up early 2morrow..Boo!!...first stop starbucks
2764,0, i havee to get up at 6 tomorrow blehh.
2765,0, I heard thunder... &amp; I think someone's upset at me because I'm a str8 up blunt person... I need some advice on how not to be so blunt ha!
2766,0, i hope everyone is ok!
2767,0, i hope you're ok @EnchanteDMurDeR
2768,0, I hurt my wrist some how this morning and it really hurts 
2769,0, i hurt so much :*( i wish i never went outside yesterday
2771,0, I just dont understand...
2773,0, i just found out 2 of my gold fish died....  i named them Gerard and Mikey ....ok tomorrow i am getting new fish
2774,0, I just found out that california is a bust this year. Oh well next year it is
2775,0, I just got crop dusted.
2776,0, i just got shouted at...
2777,0, I just heard skins music and wants skins back on 
2778,0, I just need an opportunity.
2779,0, i just realized i missed 11:11 dangggg
2781,0, I just wanna feel better. Now I'm freezing!
2782,0," i just want to crawl in bed with some cough drops, tissue box, and put on a movie. (("
2783,0, I just want to sleep for once
2785,0, I keep posting songs here and no one ever listens (I can tell ;) ) - jeez it's tough being an unsuccessful songwriter!
2786,0, I killed my dill plant again. Why does this happen with dill? It is doing great then suddenly it's dead. http://tinyurl.com/mlh4f5
2787,0, i knew this would happen !! i'd start feeling really ill and wouldn't be able to sleep. it's exactly the same as what happened friday &gt;:|
2788,0," I know @twitter's not going to bother coding much for IE6, but having to pull up indiv tweets every time I reply is getting old. Fast."
2793,0, I looked like I've a needle poked through my nosey.
2794,0, i lost two followers
2797,0, I love him so much but our views are so different.
2801,0," Makes me a little weepy, this one. ♫ http://blip.fm/~8je1h"
2804,0, Mammoth cave here I come 
2806,0," Man, I hate cleaning T^T"
2808,0, may just said i'm the more boring person ever.
2809,0, mayfield psychiatric hospital.
2810,0,- me and my mom's cars were broken into.  I feel violated.
2811,0, me has finished my hot chocolate now but my lappy is burnung my leg and am too warm. Xxx
2812,0, Me is bored. Someone IM me or somethin! AAHH.
2813,0, me Perdi EL conCierto de the kooks  I fEll so baD
2816,0," meeting fell through until next week, im thinking yoga and soup will cheer me up !"
2817,0, mega downpour... its go 45 mins to stop.... or no coaster for me.
2820,0, MIA my sinful hat.
2822,0, miley didn't win best actress or whatever
2823,0, mish is trying to get me into manga D
2824,0,- miss him so much . wish i had more time to spend wit him 
2826,0, Miss You Nath. xx
2827,0, missing all time low...
2828,0, missing the Evelyn....she is out having a good time....good for her! good night good folks....
2829,0, mm alright
2831,0, modern history homework... siiigh
2832,0, mon morn and i hav the biggest headache everrrrrr!  Roll on 3wks already!! x
2833,0,#NAME?
2836,0, MOT didnt go v.well
2838,0, must try to raise some funds to get better computer present one like me worn out. also need a publisher/literary agent?
2839,0,#NAME?
2842,0, my arm burns
2843,0, my back is killing me! my damn chest needs to be reduced asap! ugh! 
2844,0, my back really hurts
2845,0, My boyfriend is gay.
2846,0,"- my boys are rowdy now that 'dad' is home! we've been having lots of fun &amp; making lots of noise!!  but, now, jammie time is upon us... "
2847,0, my bro isnt here yet!!!! what to do????
2848,0, my brother left me for the day now I am here by myself
2849,0, my coffee went cold
2850,0, I just realized that #wordcamp Dallas is happening the exact same weekend that apollocon.org is. Drat!
2851,0, i just received my G8 viola exam.. and its... well... .. disappointing.. :\..
2852,0, i just recieved a text from the bf saying &quot;Whats ups babys&quot; haha JERK! quit making fun of me.
2853,0, i just saw a bunny outside and i thought it was my cat. I hate this.
2854,0," I just saw a huge spider crawling on my wall, then it went behind my bed!!"
2855,0, I just saw a squished kitty outside my gate....I feel sad...
2857,0, i just wanna cry... I have so much work 2 do 
2858,0, I just wanna sleep!! My eyes hurt.. My nose keep cloggin up.. I'm getting a headache n 1 of my nostrils &amp; my throat is dry.. :***-(
2860,0," i just went to take a sip of my tea, and lifted the wrong cup. mmmm cold tea!"
2861,0, I kinda miss my dad... This is lame with no one to feed me lil pieces of cheese. LonelyCheeseBunny.com
2862,0, i kinda wanna go back out. womp womp
2863,0, i knew it you hated me all along &lt;/3
2865,0, i know longer feel the same for you &lt;/3
2866,0, i laid down for a little bit and fell asleep. So much for the movies......
2867,0, I left my phone @lser101loser house
2868,0, i left my yearbook at home!
2871,0, i like katie wirth without brendon tooo
2872,0, I like to eat out a lil too much....I guess I just like being served after a crazy day @ work..I need a frequent diner card..lol eeeek!
2876,0, I love it tho lol ? http://blip.fm/~78nrn
2882,0, I maybe in for tonight on my last real weekend home  mad I can't turn off this location shit on ubber twitter
2885,0," I miss @nevamk, too. Let's play."
2886,0, i miss @pppamp
2887,0, I miss all my babies back home. Someone cuddle me via esp!
2888,0, I MISS BRO CECI  RIP BAD THINGS KEEP HAPPENING TO ME 
2889,0,#NAME?
2890,0, i miss my edward.
2891,0, I miss my iPhone
2892,0, I miss my iPhone  I wish it was friday so much!!
2893,0, My cornflowers have all drooped! I hope they survive!
2895,0, my ear buds for my ipod broke!! the left one doesnt work and the end of the wire thingy is comming out
2896,0, my ear just started bleeding
2897,0," my earring is infected and hurts so, so bad."
2898,0, My entire family forgot my birthday this year!
2899,0, My family is traveling to Machala city... I'm alone at home 
2900,0, My foot's asleep! It won't wake up! Rawr.
2902,0, my grandmother decided to pick me up with my mom. My car reeks.
2903,0, my head hurts...!
2904,0, My head really hurts!!!!!
2905,0,#NAME?
2906,0, my heart is breaking for my little monkey!
2908,0, my house needs to be cleaned and I don't even know where to begin!!
2909,0, my jb cd didnt come today. :'(
2910,0, my last post didn't work iphone would make me feel better about my exam #squarespace
2911,0, my left side senses are not working water in my ears ! (
2912,0, My little baby deer following me around in Dalaran says &quot;Unknown's Pet&quot; ... and then WoW crashed. I guess I should get up anyway...
2913,0, My little man is looking less like a baby and more like a toddler every day  *tear*
2915,0,"- my mario and yoshi tshirt is all dog hair covered, and i don't have a dog anymore... "
2916,0, my mate now has sims 3 talk about trying to kill me 
2917,0," my mom just offered me a klondike bar, and i'm not hungry, but i took it because it was a sign of friendship....not war...i'm sad now "
2919,0," My moodswings, nobody's online, meh."
2920,0, my mother left today. She is going back to Oklahoma. Never lived in another state without my mom. Its weird. I'm gonna miss her.
2921,0, my mum called me crazy. OMG BRADIE WEBBBBBBBBBBBBBBBBBBBBBB
2922,0," my mum doesn't learn her lesson, 4th time now shes got this basal cell cancer on her skin :'("
2923,0, my mumS DRUNK  already
2925,0, My Palm wouldn't connect to the laptop. ERRRRRRRR
2926,0, My perfect work of art on my hand has smudged!  Poooeypoopoo..
2927,0, my phone isn't working so I haven't been able to update my twitter all day   
2928,0," My pic isn't right in Tweetdeck after all that trouble of getting that pic up, and few people will ever see it as it is meant to be seen"
2930,0," my ribs hurt,had a gansta fight last night with kade,forgot about my ribs and we chest slamed hard!!!!"
2931,0," My Scrivner update erased my old project files... and of course, I hadn't backed them up in awhile. Farewell writing! :/"
2932,0, my shoot for popstar is cancelled  SHOOT! now what!?!?! ohh ik i get to see @mitchelmusso tonight at his concert tonight at 7! wooo(:
2933,0, my shoulder hurts...
2938,0," i love u bro. thanks for all the memories:saran wrap,burger king,chicharon,&quot;focker&quot;,rides home,our convo at milk,&quot;awww little!!&quot;,etc :/"
2940,0, I love you
2941,0, I love you so much
2944,0, I 'm really disappointed my brother isn't coming 2day..2morrow he will come.......I hate myself when I misunderstand things
2946,0, i might not walk and go to the dance. if you dont have all your books turn in you cant :'(
2947,0, I might quit
2948,0, i miss borris skippy from batemans bay. but i do love my sarah/charlie. sock slap/
2949,0, i miss having that SOS lol oh well....someone else'll come along loll
2950,0," i miss having tweets on my cell, i'm so out of the loop! fyi pythons are vertebrates also the guy on xkcd has some opinions on it"
2951,0, I miss him already. I won't sleep tonight I know it
2952,0, i miss him so much.
2953,0, I miss JackB...my phone. JackBeef not Jack Bararkat. If I met him and he leaves..i would miss him but never met him probably never will.
2954,0," I miss mi Hermana, Nelly. &lt;3 you sis!"
2956,0, I miss my Megan already and I may or may not have already cried.
2957,0, I miss my shawnie &amp; my baby.
2958,0, i miss my sister i hope this week goes by fast!
2960,0, I miss u mum  So much. I wish u were here because u r the one I would be talking about Andrew right now   
2961,0, i miss you to virnisha!
2962,0, i miss you!
2963,0, I missed my 100th update and didn't put anything special.. ready for bed? what kind sh-- is that!? maybe the 200th'll b better. ;p
2964,0," i missed the listening party ,anyone record a video? skool! math final!ugh"
2965,0, i misss youuu.
2966,0, i need a good moan and hug
2967,0, I need a trophy shelf. We have too many for the top of the dvd shelf.
2968,0, I need another week of spring break you have no idea how much I dread going to school tomorrow
2969,0, I need desprate help! Tireddd and now gotta do blooming ICT!!
2970,0, I need me a pick-me-uppp. Just wasted almost 4 hours on a dumb page that didn't even end up working at all. ugh. Story of my life lately.
2971,0, i need some different medicine and some food plz. thnx.
2972,0, I need some more time from work!
2973,0, i need to cheer up! Argh. i hate it when i'm like this.
2974,0, I need to stop settling for less as of  right now. Seriously. Stay the fuck away from them. Spend all your money on shit that you want.
2975,0, i need waffles!!!!!!
2977,0, I miss my laptop
2978,0, I miss my phone.
2979,0, I miss my sisters alot and want them to come home soon. I don't like being alone
2980,0," i miss the seniors already. last day of school, graduation and Grizzly Bear tomorrow. it was the best of times, it was the worst of times"
2981,0, i miss the suspense of waiting for the harry potter books to come out. best books ever! too bad the movies SUCK. i'll still see 6 though!
2982,0, i miss trixiee and monica ((
2983,0, I miss you
2984,0, I miss you alot. Please be safe. I dont care who you are in the morning. Just be safe&lt;3 sorry had to get that out.
2985,0, i missed the game
2986,0," I missed the second annual zombie walk in chicago, this past saturday. Damn it Damn it Damn it. I was so wanting to do that this year"
2987,0, i missed two friends weddings this weekend and i'm super sad. and i miss my best friends. and.. i could keep complaining but i won't.
2988,0, i misssss you
2989,0," I need a firewire drive, usb is too damn slow for restoring or backing up"
2990,0, i need a guy!!!!!
2991,0, I need my handy dandy shooting hat.. I think that it should play a bigger role in my life.. The hat
2992,0, i need my study buddy! this isn't working out!
2993,0, i need some friends
2994,0, i need to find another series of books to read! ahhhh Kellan Lutz is so damn hot...I'm thinking of having a KELLAN MARATHON of movies!
2995,0, I need to get rid of my bad habits.
2996,0, I need to study harder...
2998,0, I overbaked the cheesecake brownies.
3000,0, I quite like baseball and bball oh and the odd gridiron match that a tiny tiny part of the worlds population calls football
3001,0, i really don't want to go to school
3002,0, I really liked Max.  He was one of my favorites #SYTYCD
3003,0, I really miss you. you don't understand how much you really mean to me.
3004,0, i really want to go to the katy perry concertt.
3005,0, I really wanted her to win lol. I kinda guessed Diversity were gonna to win anyway. 
3006,0, i really wanted to meet you and the wonder girls. good luck! is there any way i can try out to be part of your company? it's my dream!
3008,0, i run all out of people. oh well that was a pretty successful hunt haha ;D now i need a bunch of people to add me so i have more victims.
3010,0, i so dont have enough icon space on lj.
3011,0, i so dont know what im doing on here its all so new
3012,0," I spent my sunday arvo, with a bottom feeding vulture, stuck up lawyer chick, gawd there the lowest of scum"
3013,0, i start working 2morrow..there goes 6weeks of my summer
3014,0, i still cant get twitter on my phone it wont even take my number when i try to set it up  
3015,0, i still get teary eyed when i see p.s. i love you
3016,0, i think he's cheating on me...will post story on @061004     T_T
3017,0, my show today at Tavern on the Green 4 Make Music NY is canceled due to rain... growl!!
3018,0, my sis left twilight at her fiances! boo! k thunderstorm waterfall it is. goodnight
3019,0, MY SON'S NOW IN COLOMBIA UNTIL AUGUST. I WONT SEE HIM TIL THEN. I MISS MY CHU CHU! BUT IM NOT GOING TO IRAQ!! YESSSSS!!!
3020,0, my thumb skin hurts coz its not there
3021,0, My thumbs hurt from cutting pappper.
3022,0, My tummy hurts. 
3023,0, my tummy hurtsssss.
3024,0, my tummy really hurts now oh noes
3025,0," My turtle food! Its starving. ;( Im sorry, turtles. ;( I promise i buy tmr. ;("
3026,0, my tv died ~Tim~
3028,0, my video's being weird #ChuckMeMondays #chuck!!
3029,0, My wrists&amp;arms hurt.
3030,0, Need for speed High stakes doesn't work with compatibility mode on. DAAMN YOU EA FOR MAKING A GOOD GAME THATS TO GOOD TO BE TRUUUEE
3031,0," net  won't work, might aswell go to sleep."
3032,0, never again 
3033,0, Never waking up late again missed an awesome dress T3T
3034,0,"- new haircut, it's shorter "
3035,0, new moon trailer not as awesome as I hoped...
3036,0, new sandals were damaged in great fall yesterday...
3038,0, NICK BRAUN'S TWITTER IS BEING BLOCKED!!!!!! I LOVE HIM!!!!!!!!!!!!!!!!!! THIS SUCKS!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
3039,0, no &quot;the postal service&quot; on twitter.....
3040,0, no 1 follow me
3041,0, No Baseball Today (:  I Hate the Rain!!  It is May right?
3042,0, no B-ball 2day Gyms getting fixed
3043,0, no body will talk 2 me.     *cries*
3044,0, no bonfire but maybe Venice Beach with Steph or comedy club with Sean
3045,0, no chance...
3046,0, no dishwasher
3047,0, no job at target or party city. plan c. does anyone know how to make money without having to apply somewhere?
3048,0," no MMS on 2G iPhone!  Why does Apple say its a hardware limit when jailbroken iphones can, even my T68i from 2002 did it"
3049,0, no more arrested development. i am sad.
3050,0, no naptime... being dragged to dinner. sigh! sleep sounds so good...
3051,0, no new anime releases tonight that I watch.
3052,0, no new svu for 3 months or so. *sniffs* I'm going to be so bored.
3053,0, No one is updatinggggggg /cry
3054,0," no one responded to my meetup for breakfast this morning at Carls Jr on 2nd, oh well, I'll still go myself, only closer to 7:30."
3055,0, no one stays up as late as I do...
3056,0, No one to have dinner with...
3057,0, no ones talkin to me  my baby boyfriend is asleep D;D; im sad
3058,0," no Otalia today, but yeahhhhhhhhhh tomorrow"
3059,0," no phone call, no text, nothing....12:30"
3060,0, no room for standby flight. Now I gotta be here for 4 more hours.
3061,0," no swimming today, it's raining. Guess I'll get some reading done today, going to barnes and nobel for new books."
3062,0, no they are not.. stupid changes! Why they did last year and not this year?
3063,0, no transformers today! my ride stood me up can u believe this crap
3064,0," no work or school, because my ears are leaking"
3065,0,#NAME?
3067,0, I think I have a cavity...
3068,0, I think I pulled a nerve in my back putting together a shelf for bd. Would that be neuralgia?
3069,0, i think i'm going to be sick
3071,0, i think i've killed my laptop
3072,0, I think people get out of bed in the mornings wondering how they can piss me off.
3074,0, i thought we might see real @GregGutfeld tattoos. #redeye
3075,0, i told my dad I love him this morning and he just said bye.
3076,0," I took the blame for everything that happened the other night. part bc I don't want any1 in trouble, part bc idk the other peoples names!"
3077,0, I wake up to something I did not want to read.
3078,0, I wanna be at Encounter  blah.
3079,0, i wanna go 2 sleep but i cant tear myself away from #bb10
3080,0, I wanna go home
3081,0, I wanna go to the apple store and get a free ipod from ryan leslie!
3082,0, I Wanna Play Dodgeball 
3083,0, i wanna play scattergories at jean grae's. left outttt.
3085,0, i want  my  mcfly  album  back 
3086,0, i want a fob tee!
3087,0, i want a happy day
3088,0, I want a hug now ..
3089,0, I want a regular day
3090,0, I want all my friends back.
3091,0, I want it BACK NOW!: http://bit.ly/PP1WZ
3092,0," I want kisses, too."
3093,0, I want LinesVines and trying times now 
3094,0, i want some change! Hos!
3096,0, I want to go on facebook. I can feel the notifications piling up. I don't like it. Shit.
3097,0, I want to puke... . They have stolen my blood :�-(
3098,0," I wanted the shiny shiny FA Cup. Berba can go away now, yesyes."
3099,0, I wanted to go cinema......
3100,0, i wanted to win but its allll good lol
3101,0, I was more interested in good python port for .net rather than java re: http://ff.im/396jG
3102,0, I was suppose to be mentality prepared for this but can't help it get to me
3103,0, I went to the store. I woke up early and everything. THEY DIDN'T HAVE IT YET! OMG! I am so beyond pissed right now..
3104,0, i wish @ruebluestar192 was online right now so I could talk to him before I have to leave.. *hint hint*
3105,0, I wish he would talk to me and have a real conversation.
